ISO,Queue ID,Project Name,State,County,Capacity (MW),Queue Date,Withdrawn Date,Generation Type,search_text,withdraw_year,Score,in_dc_state,matched_owner,is_dc_adjacent,ai_era_large,matched_dc,match_type,dc_epoch_year,years_before_dc
NYISO,1233,Maplewood Energy Storage,NY,Albany,250.0,2021-08-20 00:00:00+00:00,2023-10-31 00:00:00+00:00,Energy Storage,ACE Development Company Maplewood Energy Storage,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1333,Newbridge-Ruland Storage,NY,Nassau,250.0,2022-02-21 00:00:00+00:00,2024-03-31 00:00:00+00:00,Energy Storage,QMB 1 Energy Storage Newbridge-Ruland Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1409,"Grateful Storage, LLC",NY,Orange,250.0,2022-08-26 00:00:00+00:00,2024-07-31 00:00:00+00:00,Energy Storage,"Grateful Storage LLC Grateful Storage, LLC",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1464,Sage Creek Solar,NY,Oswego,250.0,2022-11-11 00:00:00+00:00,2023-03-31 00:00:00+00:00,Solar,EDF Renewables inc. Sage Creek Solar,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1528,Coopers Corner Storage Project 1,NY,Sullivan,250.0,2023-03-02 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Coopers Corner Storage Project 1 LLC Coopers Corner Storage Project 1,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1529,Coopers Corner Storage Project 2,NY,Sullivan,250.0,2023-03-02 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Coopers Corner Storage Project 2 LLC Coopers Corner Storage Project 2,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1544,Sage Creek Solar,NY,Oswego,250.0,2023-03-30 00:00:00+00:00,2023-07-31 00:00:00+00:00,Solar,EDF renewables inc. Sage Creek Solar,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1552,Kettlebail Solar,NY,Cortland,250.0,2023-05-09 00:00:00+00:00,2024-05-31 00:00:00+00:00,,"Emeren US, LLC Kettlebail Solar",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1564,Arch Energy Storage,NY,Orange,250.0,2023-06-07 00:00:00+00:00,2024-07-31 00:00:00+00:00,Energy Storage,"Terra-Gen Development Company, LLC Arch Energy Storage",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1580,Alcazar Energy Storage,NY,Ulster,250.0,2023-07-17 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Terra-Gen Development Company Alcazar Energy Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1589,Lighthouse Energy Storage,NY,Monroe,250.0,2023-08-07 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,"Grid Connected Infrastructure, LLC Lighthouse Energy Storage",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1615,KCE NY 38,NY,Columbia,250.0,2023-09-26 00:00:00+00:00,2024-07-31 00:00:00+00:00,Energy Storage,KCE NY 38 LLC KCE NY 38,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1666,River Road Storage,NY,Erie,250.0,2024-01-10 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,MN8 Energy Operating Company River Road Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-007,KCE NY 32,NY,Columbia,250.0,2024-08-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,Energy Storage,"KCE NY 38, LLC KCE NY 32",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-050,"Grateful Storage, LLC",NY,Orange,250.0,2024-08-01 00:00:00+00:00,2025-08-31 00:00:00+00:00,Energy Storage,"Grateful Storage, LLC Grateful Storage, LLC",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-110,NY125A - Fort Covington Solar,NY,Franklin,250.0,2024-08-29 00:00:00+00:00,2025-01-31 00:00:00+00:00,Solar,Fort Covington Solar LLC NY125A - Fort Covington Solar,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-168,Ball Hill BESS,NY,Chautauqua,250.0,2024-09-17 00:00:00+00:00,2025-02-28 00:00:00+00:00,Energy Storage,Northland Power U.S. Projects Inc Ball Hill BESS,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2723,,IN,Vermillion,249.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Wind,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
NYISO,C24-134,River Road Energy Storage,NY,Erie,247.5,2024-09-06 00:00:00+00:00,2025-02-28 00:00:00+00:00,Energy Storage,MN8 Energy Development Company LLC River Road Energy Storage,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J824,,IN,"Sullivan County,Vigo County",245.0,2017-06-16 04:00:00+00:00,2019-04-17 04:00:00+00:00,Solar,,2019.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
NYISO,1474,NY Catskill 0 Route 9W Storage,NY,Greene,245.0,2022-11-29 00:00:00+00:00,2023-03-31 00:00:00+00:00,Energy Storage,Bluewave Storage Origination LLC NY Catskill 0 Route 9W Storage,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1557,Blue Spruce Storage,NY,Bronx,245.0,2023-05-18 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Blue Spruce Storage LLC Blue Spruce Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0699,Ravenswood Gas,NY,Queens,243.8,2018-03-09 00:00:00+00:00,2023-01-31 00:00:00+00:00,Combustion Turbine,"Helix Ravenswood, LLC Ravenswood Gas",2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J3831,,IN,Madison,240.0,2024-10-08 04:00:00+00:00,2025-12-22 05:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2585,,IN,Greene,240.0,2022-09-15 04:00:00+00:00,2023-03-24 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3985,,TX,Polk,240.0,2024-11-18 05:00:00+00:00,2026-04-15 04:00:00+00:00,Hybrid,,2026.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,-1.0
NYISO,0809,Seven Creek Energy,NY,Chautauqua,240.0,2019-04-01 00:00:00+00:00,2021-04-20 00:00:00+00:00,Energy Storage,"Seven Creek Energy, LLC Seven Creek Energy",2021.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-040,Rich Road Solar Energy Center,NY,St. lawrence,240.0,2024-08-01 00:00:00+00:00,2025-01-31 00:00:00+00:00,,"EDF Renewables Development, Inc. Rich Road Solar Energy Center",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-117,Town Line Solar CSR Phase I,NY,Sullivan,240.0,2024-08-30 00:00:00+00:00,2024-09-30 00:00:00+00:00,,"RWE Solar Development, LLC Town Line Solar CSR Phase I",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2650,,IN,Hancock,236.0,2022-09-14 04:00:00+00:00,2024-02-05 05:00:00+00:00,Hybrid,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3766,,IA,Pottawattamie,235.0,2024-04-18 04:00:00+00:00,2025-04-09 04:00:00+00:00,Wind,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J2695,,IN,Carroll,234.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
NYISO,1246,Amber Solar and Storage,NY,St. Lawrence County,232.0,2021-09-14 00:00:00+00:00,2023-02-28 00:00:00+00:00,,Hanwha Q CELLS USA Amber Solar and Storage,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1587,Erie Canal BESS,NY,Niagara,230.0,2023-07-31 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,RWE Solar Development Erie Canal BESS,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-100,Erie Canal BESS,NY,Niagara,230.0,2024-08-26 00:00:00+00:00,2024-09-30 00:00:00+00:00,Energy Storage,"RWE Solar Development, LLC Erie Canal BESS",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2709,,IN,Miami,228.0,2022-09-14 04:00:00+00:00,2023-03-24 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2363,,IA,Washington,226.0,2022-09-12 04:00:00+00:00,2025-10-27 04:00:00+00:00,Wind,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J2076,,TX,San Jacinto,225.0,2021-08-09 04:00:00+00:00,2021-12-09 05:00:00+00:00,Hybrid,,2021.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,4.0
MISO,J2348,,LA,Webster,225.0,2022-09-14 04:00:00+00:00,2025-07-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
NYISO,1466,NY New Paltz 540 State Rte 32 S Storage,NY,Ulster,220.7,2022-11-15 00:00:00+00:00,2023-03-31 00:00:00+00:00,Energy Storage,Bluewave Storage Origination LLC NY New Paltz 540 State Rte 32 S Storage,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2513,,IN,Vigo,220.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3846,,IN,Newton,220.0,2025-01-10 05:00:00+00:00,2026-04-14 04:00:00+00:00,Wind,,2026.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2705,,LA,Assumption,220.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
CAISO,1822,SUN STREAMS 4,AZ,MARICOPA,215.0,2020-04-15 07:00:00+00:00,2024-04-08 07:00:00+00:00,Photovoltaic + Storage,SUN STREAMS 4,2024.0,2,True,,False,True,Microsoft Goodyear (state only),state only,,
MISO,J2095,,IA,Tama,212.0,2021-08-26 04:00:00+00:00,2023-10-10 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
NYISO,1324,Somerset Solar Farm,NY,USA,212.0,2022-01-20 00:00:00+00:00,2022-03-31 00:00:00+00:00,AC Transmission,AES Somerset Solar Farm,2022.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2535,,LA,Vermilion,210.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1737,,IN,Rush,210.0,2021-10-22 04:00:00+00:00,2023-07-17 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
NYISO,1375,Community OSW Valley Stream 2,NY,Nassau,210.0,2022-04-24 00:00:00+00:00,2022-09-30 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW Valley Stream 2",2022.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1376,Community OSW Ruland Road 2,NY,Suffolk,210.0,2022-04-24 00:00:00+00:00,2023-11-30 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW Ruland Road 2",2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1377,Community OSW Goethals 2,NY,Staten Island,210.0,2022-04-24 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW Goethals 2",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1378,Community OSW Brooklyn CEH 2,NY,Brooklyn,210.0,2022-04-24 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW Brooklyn CEH 2",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1379,Community OSW Barrett 2,NY,Nassau,210.0,2022-04-24 00:00:00+00:00,2023-08-31 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW Barrett 2",2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1380,Community OSW East Garden City 2,NY,Nassau,210.0,2022-04-24 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW East Garden City 2",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1078,Cayuga Solar,NY,Tompkins,207.0,2020-08-18 00:00:00+00:00,2021-01-31 00:00:00+00:00,Solar,"sPower Development Company, LLC Cayuga Solar",2021.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1607,117656 North Creek Solar+Storage,NY,Herkimer,206.7,2023-09-14 00:00:00+00:00,2024-05-31 00:00:00+00:00,,North Creek Solar LLC 117656 North Creek Solar+Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1140,Taproot Solar,NY,Montgomery,205.0,2021-02-16 00:00:00+00:00,2024-05-31 00:00:00+00:00,Solar,Invenergy Solar Project Development LLC Taproot Solar,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J3087,,TX,Logan,204.6,2022-09-14 04:00:00+00:00,2023-03-24 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,2.0
NYISO,1590,Icebox Energy Storage,NY,Onondaga,202.3,2023-08-07 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,"Grid Connected Infrastructure, LLC Icebox Energy Storage",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0445,Lighthouse Wind,NY,Niagara,201.3,2014-06-30 00:00:00+00:00,2021-02-28 00:00:00+00:00,Wind,"Lighthouse Wind, LLC Lighthouse Wind",2021.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J3612,,LA,Sabine,200.0,2024-04-17 04:00:00+00:00,2025-09-24 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3247,,IN,Vigo,200.0,2024-04-14 04:00:00+00:00,2025-07-30 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2335,,WI,Portage,200.0,2022-09-14 04:00:00+00:00,2025-07-30 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J3294,,IN,Daviess,200.0,2024-04-17 04:00:00+00:00,2025-09-16 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2357,,LA,Lafourche,200.0,2022-09-15 04:00:00+00:00,2025-07-30 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3721,,IN,Spencer,200.0,2024-03-20 04:00:00+00:00,2025-12-23 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2295,,IN,Sullivan,200.0,2021-09-09 04:00:00+00:00,2023-04-04 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2421,,IN,Rush,200.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3414,,IN,Posey,200.0,2024-04-16 04:00:00+00:00,2025-09-24 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2464,,IA,Worth,200.0,2022-09-12 04:00:00+00:00,2025-10-27 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J3503,,IN,Newton,200.0,2024-04-18 04:00:00+00:00,2025-09-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2405,,LA,Jefferson,200.0,2022-09-13 04:00:00+00:00,2025-07-14 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2529,,LA,Rapides,200.0,2022-09-14 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2462,,IA,Worth,200.0,2022-09-13 04:00:00+00:00,2025-10-27 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J2381,,LA,Union,200.0,2022-09-14 04:00:00+00:00,2025-07-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1042,,WI,Walworth County,200.0,2018-03-09 05:00:00+00:00,2023-08-09 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1047,,WI,Walworth County,200.0,2018-03-12 04:00:00+00:00,2019-10-24 04:00:00+00:00,Solar,,2019.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1044,,WI,Walworth County,200.0,2018-03-12 04:00:00+00:00,2019-10-24 04:00:00+00:00,Solar,,2019.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1079,,LA,St. Charles Parish,200.0,2018-03-12 04:00:00+00:00,2019-08-29 04:00:00+00:00,Solar,,2019.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1100,,TX,Grimes County,200.0,2018-03-12 04:00:00+00:00,2019-08-29 04:00:00+00:00,Solar,,2019.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,6.0
MISO,J1099,,LA,Iberville Parish,200.0,2018-03-12 04:00:00+00:00,2019-08-29 04:00:00+00:00,Solar,,2019.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1121,,WI,Marathon County,200.0,2018-03-12 04:00:00+00:00,2020-05-19 04:00:00+00:00,Solar,,2020.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1074,,IN,Gibson County,200.0,2018-03-12 04:00:00+00:00,2023-10-27 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1122,,IA,Pottawattamie County,200.0,2018-03-12 04:00:00+00:00,2021-03-09 05:00:00+00:00,Wind,,2021.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J1282,,LA,Beauregard Parish,200.0,2019-04-29 04:00:00+00:00,2021-03-18 04:00:00+00:00,Solar,,2021.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1366,,WI,Eau Claire County,200.0,2019-04-29 04:00:00+00:00,2020-04-02 04:00:00+00:00,Wind,,2020.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1441,,LA,Terrebonne Parish,200.0,2019-04-29 04:00:00+00:00,2022-04-19 04:00:00+00:00,Solar,,2022.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J478,,IN,Clinton County,200.0,2017-06-16 04:00:00+00:00,2019-04-17 04:00:00+00:00,Wind,,2019.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J842,,IN,Gibson County,200.0,2017-06-16 04:00:00+00:00,2020-02-10 05:00:00+00:00,Wind,,2020.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J867,,TX,Polk County,200.0,2017-06-16 04:00:00+00:00,2019-01-07 05:00:00+00:00,Solar,,2019.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,6.0
MISO,J900,,LA,Livingston Parish,200.0,2017-06-16 04:00:00+00:00,2019-01-07 05:00:00+00:00,Solar,,2019.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J873,,IA,Hardin County,200.0,2017-06-16 04:00:00+00:00,2021-01-29 05:00:00+00:00,Wind,,2021.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J843,,IN,Gibson County,200.0,2017-06-16 04:00:00+00:00,2020-02-10 05:00:00+00:00,Wind,,2020.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J981,,IA,Washington County,200.0,2018-03-12 04:00:00+00:00,2021-03-09 05:00:00+00:00,Wind,,2021.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J1491,,IN,Marion,200.0,2020-06-03 04:00:00+00:00,2024-09-03 04:00:00+00:00,Battery Storage,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1533,,IA,Adams,200.0,2020-06-18 04:00:00+00:00,2021-11-17 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J1560,,LA,Iberia,200.0,2020-06-18 04:00:00+00:00,2025-10-27 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1565,,IN,Lawrence,200.0,2020-06-18 04:00:00+00:00,2024-01-16 05:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1578,,IN,Bartholomew,200.0,2020-06-18 04:00:00+00:00,2025-08-20 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1548,,IN,Putnam,200.0,2020-06-18 04:00:00+00:00,2020-12-18 05:00:00+00:00,Solar,,2020.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1541,,LA,Calcasieu,200.0,2020-06-21 04:00:00+00:00,2020-09-18 04:00:00+00:00,Solar,,2020.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1563,,IN,Putnam,200.0,2020-06-18 04:00:00+00:00,2024-09-03 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2105,,IA,Franklin,200.0,2021-08-26 04:00:00+00:00,2023-10-10 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J2226,,IN,Newton,200.0,2022-06-14 04:00:00+00:00,2025-12-18 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2251,,IN,Grant,200.0,2021-08-12 04:00:00+00:00,2024-10-08 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
